LAND,MODELLART,OBJART,OBJART_TXT,OBJID,HDU_X,FDV_X,BEGINN,ENDE,ADM,AVG,BEZ_GEM,BEZ_VWG,BEZ_KRS,BEZ_LAN,BEZ_RBZ,SCH,WKR_NR,WKR_NAME
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Mh,,"0",2022-03-09T21:16:17Z,,"6015",,Tröstauer Forst-West,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479460","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Mi,,"0",2021-07-02T17:00:44Z,,"6015",,Vordorfer Forst,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479461","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Mj,,"0",2021-07-02T17:00:44Z,,"6015",,Weißenstadter Forst-Nord,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479462","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Mk,,"0",2021-07-02T17:00:44Z,,"6015",,Weißenstadter Forst-Süd,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479463","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010a,,"0",2021-12-08T21:16:18Z,,"6005",,Selb,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479152","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010b,,"0",2021-10-25T21:38:38Z,,6010#6012,,Thiersheim,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479158","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010c,,"0",2021-10-25T21:38:38Z,,6010#6012,,Thierstein,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479159","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010d,,"0",2022-03-09T21:16:17Z,,6001#6010,,Tröstau,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479161","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010e,,"0",2022-02-02T21:16:32Z,,"6003",,Weißenstadt,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479166","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010f,,"0",2021-10-25T21:38:38Z,,"6003",,Wunsiedel,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479169","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010Y,,"0",2021-10-25T21:38:38Z,,6010#6012,,Schirnding,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479147","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010Z,,"0",2021-12-08T21:16:18Z,,"6003",,Schönwald,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479150","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018o,,"0",2021-07-02T17:00:44Z,,6001#6010,,Bad Alexandersbad,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479111","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018p,,"0",2022-03-09T21:16:17Z,,"6003",,Arzberg,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479112","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018q,,"0",2021-10-25T21:38:38Z,,6001#6010,,Höchstädt i.Fichtelgebirge,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479126","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018r,,"0",2021-10-25T21:38:38Z,,6003#6010,,Hohenberg a.d.Eger,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479127","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018s,,"0",2021-07-02T17:00:44Z,,"6003",,Kirchenlamitz,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479129","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018t,,"0",2022-02-02T21:16:32Z,,"6003",,Marktleuthen,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479135","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018u,,"0",2022-03-09T21:16:17Z,,"6005",,Marktredwitz,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479136","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018v,,"0",2022-03-09T21:16:17Z,,6001#6010,,Nagel,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479138","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018w,,"0",2022-02-02T21:16:32Z,,"6001",,Röslau,,Wunsiedel i.Fichtelgebirge,Freistaat Bayern,Oberfranken,"09479145","238",Hof
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ab,,"0",2022-02-21T21:17:29Z,,6001#6010,,Gerach,,Bamberg,Freistaat Bayern,Oberfranken,"09471133","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ac,,"0",2021-10-05T21:16:47Z,,"6001",,Gundelsheim,,Bamberg,Freistaat Bayern,Oberfranken,"09471137","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ae,,"0",2021-10-05T21:16:47Z,,"6012",,Heiligenstadt i.OFr.,,Bamberg,Freistaat Bayern,Oberfranken,"09471142","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ag,,"0",2022-03-15T21:15:37Z,,"6001",,Kemmern,,Bamberg,Freistaat Bayern,Oberfranken,"09471150","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ah,,"0",2021-10-05T21:16:47Z,,6001#6010,,Königsfeld,,Bamberg,Freistaat Bayern,Oberfranken,"09471151","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ai,,"0",2022-03-15T21:15:37Z,,6001#6010,,Lauter,,Bamberg,Freistaat Bayern,Oberfranken,"09471152","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ak,,"0",2021-10-05T21:16:47Z,,"6001",,Litzendorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471155","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Al,,"0",2021-12-20T21:17:19Z,,"6001",,Memmelsdorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471159","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Am,,"0",2022-03-15T21:15:37Z,,"6001",,Oberhaid,,Bamberg,Freistaat Bayern,Oberfranken,"09471165","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Aq,,"0",2022-02-21T21:17:29Z,,"6012",,Rattelsdorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471174","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ar,,"0",2022-02-21T21:17:29Z,,6001#6010,,Reckendorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471175","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001As,,"0",2021-10-05T21:16:47Z,,"6003",,Scheßlitz,,Bamberg,Freistaat Bayern,Oberfranken,"09471185","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001AT,,"0",2022-03-15T21:15:37Z,,6003#6010,,Baunach,,Bamberg,Freistaat Bayern,Oberfranken,"09471115","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Au,,"0",2021-10-05T21:16:47Z,,6001#6010,,Stadelhofen,,Bamberg,Freistaat Bayern,Oberfranken,"09471189","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001AU,,"0",2022-03-15T21:15:37Z,,"6001",,Bischberg,,Bamberg,Freistaat Bayern,Oberfranken,"09471117","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001AV,,"0",2022-03-15T21:15:37Z,,"6001",,Breitengüßbach,,Bamberg,Freistaat Bayern,Oberfranken,"09471119","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ax,,"0",2022-03-15T21:15:37Z,,"6001",,Viereth-Trunstadt,,Bamberg,Freistaat Bayern,Oberfranken,"09471207","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Az,,"0",2021-07-02T17:00:44Z,,6001#6010,,Wattendorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471209","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001B0,,"0",2022-03-15T21:15:37Z,,"6012",,Zapfendorf,,Bamberg,Freistaat Bayern,Oberfranken,"09471214","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000uu,,"0",2021-08-25T21:18:28Z,,6010#6012,,Grafengehaig,,Kulmbach,Freistaat Bayern,Oberfranken,"09477117","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0000uv,,"0",2021-10-08T21:53:43Z,,6001#6010,,Guttenberg,,Kulmbach,Freistaat Bayern,Oberfranken,"09477118","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018a,,"0",2022-03-07T21:15:44Z,,6001#6010,,Untersteinach,,Kulmbach,Freistaat Bayern,Oberfranken,"09477159","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018b,,"0",2021-10-08T21:53:43Z,,"6012",,Wirsberg,,Kulmbach,Freistaat Bayern,Oberfranken,"09477163","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018c,,"0",2021-07-02T17:00:44Z,,6010#6012,,Wonsees,,Kulmbach,Freistaat Bayern,Oberfranken,"09477164","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018J,,"0",2021-10-08T21:53:43Z,,6001#6010,,Harsdorf,,Kulmbach,Freistaat Bayern,Oberfranken,"09477119","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018K,,"0",2021-10-08T21:53:43Z,,"6001",,Himmelkron,,Kulmbach,Freistaat Bayern,Oberfranken,"09477121","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018L,,"0",2021-10-08T21:53:43Z,,6010#6012,,Kasendorf,,Kulmbach,Freistaat Bayern,Oberfranken,"09477124","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018M,,"0",2022-03-07T21:15:44Z,,6001#6010,,Ködnitz,,Kulmbach,Freistaat Bayern,Oberfranken,"09477127","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018N,,"0",2021-10-08T21:53:43Z,,"6005",,Kulmbach,,Kulmbach,Freistaat Bayern,Oberfranken,"09477128","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018O,,"0",2021-07-02T17:00:44Z,,6003#6010,,Kupferberg,,Kulmbach,Freistaat Bayern,Oberfranken,"09477129","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018P,,"0",2021-10-08T21:53:43Z,,6010#6012,,Ludwigschorgast,,Kulmbach,Freistaat Bayern,Oberfranken,"09477135","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018Q,,"0",2021-10-08T21:53:43Z,,"6012",,Mainleus,,Kulmbach,Freistaat Bayern,Oberfranken,"09477136","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018R,,"0",2021-08-25T21:18:28Z,,6010#6012,,Marktleugast,,Kulmbach,Freistaat Bayern,Oberfranken,"09477138","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018S,,"0",2021-07-02T17:00:44Z,,"6012",,Marktschorgast,,Kulmbach,Freistaat Bayern,Oberfranken,"09477139","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018T,,"0",2021-10-08T21:53:43Z,,"6001",,Neudrossenfeld,,Kulmbach,Freistaat Bayern,Oberfranken,"09477142","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018U,,"0",2021-10-08T21:53:43Z,,"6001",,Neuenmarkt,,Kulmbach,Freistaat Bayern,Oberfranken,"09477143","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018V,,"0",2021-11-15T21:16:14Z,,"6012",,Presseck,,Kulmbach,Freistaat Bayern,Oberfranken,"09477148","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018W,,"0",2021-11-15T21:16:14Z,,6001#6010,,Rugendorf,,Kulmbach,Freistaat Bayern,Oberfranken,"09477151","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018X,,"0",2021-11-15T21:16:14Z,,6003#6010,,Stadtsteinach,,Kulmbach,Freistaat Bayern,Oberfranken,"09477156","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018Y,,"0",2021-10-08T21:53:43Z,,"6012",,Thurnau,,Kulmbach,Freistaat Bayern,Oberfranken,"09477157","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018Z,,"0",2021-10-08T21:53:43Z,,6001#6010,,Trebgast,,Kulmbach,Freistaat Bayern,Oberfranken,"09477158","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ma,,"0",2022-02-21T21:17:29Z,,"6015",,Breitengüßbacher Forst,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478451","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Mb,,"0",2022-02-02T21:16:32Z,,"6015",,Neuensorger Forst,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478453","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018d,,"0",2022-03-14T21:15:58Z,,"6001",,Altenkunstadt,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478111","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018e,,"0",2021-11-17T21:16:46Z,,"6003",,Burgkunstadt,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478116","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018f,,"0",2022-02-21T21:17:29Z,,"6012",,Ebensfeld,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478120","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018g,,"0",2021-11-17T21:16:46Z,,6001#6010,,Hochstadt a.Main,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478127","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018h,,"0",2022-03-14T21:15:58Z,,"6003",,Lichtenfels,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478139","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018i,,"0",2021-11-17T21:16:46Z,,6010#6012,,Marktgraitz,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478143","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018j,,"0",2022-03-14T21:15:58Z,,6010#6012,,Marktzeuln,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478144","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018k,,"0",2022-03-14T21:15:58Z,,"6001",,Michelau i.OFr.,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478145","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018l,,"0",2021-11-17T21:16:46Z,,6001#6010,,Redwitz a.d.Rodach,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478155","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018m,,"0",2022-03-14T21:15:58Z,,"6003",,Bad Staffelstein,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478165","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00018n,,"0",2022-03-14T21:15:58Z,,"6003",,Weismain,,Lichtenfels,Freistaat Bayern,Oberfranken,"09478176","239",Kulmbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010g,,"0",2022-03-22T21:16:23Z,,"6003",,Ansbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09561000","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK0001Ml,,"0",2021-07-02T17:00:44Z,,"6015",,Unterer Wald,,Ansbach,Freistaat Bayern,Mittelfranken,"09571451","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010l,,"0",2021-07-02T17:00:44Z,,6001#6010,,Adelshofen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571111","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010m,,"0",2022-02-02T21:16:32Z,,"6012",,Arberg,,Ansbach,Freistaat Bayern,Mittelfranken,"09571113","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010n,,"0",2022-03-22T21:16:23Z,,"6001",,Aurach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571114","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010o,,"0",2022-02-02T21:16:32Z,,"6012",,Bechhofen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571115","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010p,,"0",2021-12-23T14:13:16Z,,6001#6010,,Bruckberg,,Ansbach,Freistaat Bayern,Mittelfranken,"09571122","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010q,,"0",2021-12-20T21:17:19Z,,6001#6010,,Buch a.Wald,,Ansbach,Freistaat Bayern,Mittelfranken,"09571125","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010r,,"0",2021-07-02T17:00:44Z,,"6001",,Burgoberbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571127","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010s,,"0",2021-07-02T17:00:44Z,,6001#6010,,Burk,,Ansbach,Freistaat Bayern,Mittelfranken,"09571128","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010t,,"0",2022-03-22T21:16:23Z,,"6012",,Colmberg,,Ansbach,Freistaat Bayern,Mittelfranken,"09571130","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010u,,"0",2022-02-02T21:16:32Z,,6010#6012,,Dentlein a.Forst,,Ansbach,Freistaat Bayern,Mittelfranken,"09571132","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010v,,"0",2022-04-22T21:15:52Z,,6001#6010,,Diebach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571134","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010w,,"0",2021-07-21T21:16:13Z,,"6012",,Dietenhofen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571135","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010x,,"0",2022-03-03T21:16:44Z,,"6005",,Dinkelsbühl,,Ansbach,Freistaat Bayern,Mittelfranken,"09571136","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010y,,"0",2021-07-02T17:00:44Z,,6010#6012,,Dombühl,,Ansbach,Freistaat Bayern,Mittelfranken,"09571137","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00010z,,"0",2021-07-02T17:00:44Z,,"6012",,Dürrwangen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571139","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011a,,"0",2021-07-02T17:00:44Z,,6001#6010,,Wieseth,,Ansbach,Freistaat Bayern,Mittelfranken,"09571223","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011A,,"0",2022-03-22T21:16:23Z,,"6012",,Lehrberg,,Ansbach,Freistaat Bayern,Mittelfranken,"09571171","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011b,,"0",2021-12-02T21:16:19Z,,6001#6010,,Wilburgstetten,,Ansbach,Freistaat Bayern,Mittelfranken,"09571224","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011B,,"0",2022-03-22T21:16:23Z,,"6003",,Leutershausen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571174","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011c,,"0",2022-03-02T21:15:34Z,,6001#6010,,Windelsbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571225","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011C,,"0",2021-12-23T14:13:16Z,,"6012",,Lichtenau,,Ansbach,Freistaat Bayern,Mittelfranken,"09571175","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011d,,"0",2021-12-23T14:13:16Z,,"6003",,Windsbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571226","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011D,,"0",2021-09-13T21:18:39Z,,"6003",,Merkendorf,,Ansbach,Freistaat Bayern,Mittelfranken,"09571177","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011e,,"0",2021-07-02T17:00:44Z,,6001#6010,,Wittelshofen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571227","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011E,,"0",2021-12-23T14:13:16Z,,6001#6010,,Mitteleschenbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571178","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011f,,"0",2022-02-02T21:16:32Z,,6001#6010,,Wörnitz,,Ansbach,Freistaat Bayern,Mittelfranken,"09571228","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011F,,"0",2021-07-02T17:00:44Z,,6001#6010,,Mönchsroth,,Ansbach,Freistaat Bayern,Mittelfranken,"09571179","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011g,,"0",2021-07-02T17:00:44Z,,6003#6010,,Wolframs-Eschenbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571229","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011G,,"0",2021-12-23T14:13:16Z,,"6001",,Neuendettelsau,,Ansbach,Freistaat Bayern,Mittelfranken,"09571180","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011H,,"0",2022-03-02T21:15:34Z,,6001#6010,,Neusitz,,Ansbach,Freistaat Bayern,Mittelfranken,"09571181","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011I,,"0",2021-07-02T17:00:44Z,,"6001",,Oberdachstetten,,Ansbach,Freistaat Bayern,Mittelfranken,"09571183","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011J,,"0",2021-11-12T21:15:55Z,,6001#6010,,Ohrenbach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571188","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011K,,"0",2022-02-02T21:16:32Z,,6003#6010,,Ornbau,,Ansbach,Freistaat Bayern,Mittelfranken,"09571189","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011L,,"0",2021-12-23T14:13:16Z,,"6001",,Petersaurach,,Ansbach,Freistaat Bayern,Mittelfranken,"09571190","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011M,,"0",2021-07-02T17:00:44Z,,6001#6010,,Röckingen,,Ansbach,Freistaat Bayern,Mittelfranken,"09571192","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011N,,"0",2021-07-02T17:00:44Z,,"6005",,Rothenburg ob der Tauber,,Ansbach,Freistaat Bayern,Mittelfranken,"09571193","240",Ansbach
BY,Basis-DLM#DTK25,"75003",AX_KommunalesGebiet,DEBYBDLMjK00011O,,"0",2021-12-15T21:18:35Z,,6001#6010,,Rügland,,Ansbach,Freistaat Bayern,Mittelfranken,"09571194","240",Ansbach
